Case ID,Activity,Timestamp,Resource,Loan type,Amount,Channel,Region,Outcome
L0186,Send offer,2025-04-26 19:50:00,Chen,Auto,20700.00,Branch,East,Approved
L0186,Sign contract,2025-04-28 03:33:00,Ben,Auto,20700.00,Branch,East,Approved
L0187,Submit application,2025-06-09 11:00:00,Ana,Personal,14800.00,Branch,West,Approved
L0187,Check completeness,2025-06-10 04:19:00,Dana,Personal,14800.00,Branch,West,Approved
L0187,Assess credit,2025-06-11 16:44:00,Eli,Personal,14800.00,Branch,West,Approved
L0187,Approve application,2025-06-12 12:28:00,Eli,Personal,14800.00,Branch,West,Approved
L0187,Send offer,2025-06-12 15:44:00,Dana,Personal,14800.00,Branch,West,Approved
L0187,Sign contract,2025-06-18 23:34:00,Dana,Personal,14800.00,Branch,West,Approved
L0188,Submit application,2025-01-21 08:00:00,Portal,Personal,15500.00,Online,East,Approved
L0188,Check completeness,2025-01-22 02:46:00,Chen,Personal,15500.00,Online,East,Approved
L0188,Assess credit,2025-01-23 17:59:00,Eli,Personal,15500.00,Online,East,Approved
L0188,Approve application,2025-01-23 22:17:00,Farah,Personal,15500.00,Online,East,Approved
L0188,Send offer,2025-01-24 02:09:00,Chen,Personal,15500.00,Online,East,Approved
L0188,Sign contract,2025-01-27 00:52:00,Ana,Personal,15500.00,Online,East,Approved
L0189,Submit application,2025-02-11 13:00:00,Portal,Personal,16200.00,Online,North,Approved
L0189,Check completeness,2025-02-11 20:48:00,Chen,Personal,16200.00,Online,North,Approved
L0189,Assess credit,2025-02-12 06:24:00,Eli,Personal,16200.00,Online,North,Approved
L0189,Approve application,2025-02-12 17:41:00,Eli,Personal,16200.00,Online,North,Approved
L0189,Send offer,2025-02-12 20:28:00,Dana,Personal,16200.00,Online,North,Approved
L0189,Sign contract,2025-02-15 18:10:00,Ana,Personal,16200.00,Online,North,Approved
L0190,Submit application,2025-02-27 09:00:00,Ben,Personal,2100.00,Broker,West,Rejected
L0190,Check completeness,2025-02-28 08:37:00,Dana,Personal,2100.00,Broker,West,Rejected
L0190,Reject application,2025-02-28 13:48:00,Ana,Personal,2100.00,Broker,West,Rejected
L0191,Submit application,2025-06-04 10:00:00,Portal,Personal,8100.00,Online,South,Approved
L0191,Check completeness,2025-06-04 22:43:00,Ben,Personal,8100.00,Online,South,Approved
L0191,Assess credit,2025-06-06 14:49:00,Farah,Personal,8100.00,Online,South,Approved
L0191,Approve application,2025-06-07 09:03:00,Eli,Personal,8100.00,Online,South,Approved
L0191,Send offer,2025-06-07 15:21:00,Ana,Personal,8100.00,Online,South,Approved
L0191,Sign contract,2025-06-11 00:27:00,Ben,Personal,8100.00,Online,South,Approved
L0192,Submit application,2025-05-19 13:00:00,Portal,Auto,18600.00,Online,East,Approved
L0192,Check completeness,2025-05-19 22:18:00,Ben,Auto,18600.00,Online,East,Approved
L0192,Assess credit,2025-05-21 17:51:00,Farah,Auto,18600.00,Online,East,Approved
L0192,Approve application,2025-05-22 00:41:00,Eli,Auto,18600.00,Online,East,Approved
L0192,Send offer,2025-05-22 02:08:00,Dana,Auto,18600.00,Online,East,Approved
L0192,Sign contract,2025-05-27 21:34:00,Chen,Auto,18600.00,Online,East,Approved
L0193,Submit application,2025-01-19 09:00:00,Portal,Mortgage,314600.00,Online,North,Rejected
L0193,Check completeness,2025-01-20 03:02:00,Ana,Mortgage,314600.00,Online,North,Rejected
L0193,Request documents,2025-01-20 06:29:00,Ana,Mortgage,314600.00,Online,North,Rejected
L0193,Receive documents,2025-01-28 03:39:00,Ben,Mortgage,314600.00,Online,North,Rejected
L0193,Assess credit,2025-01-28 19:46:00,Farah,Mortgage,314600.00,Online,North,Rejected
L0193,Manual review,2025-01-30 06:13:00,Gil,Mortgage,314600.00,Online,North,Rejected
L0193,Reject application,2025-01-31 00:05:00,Farah,Mortgage,314600.00,Online,North,Rejected
L0194,Submit application,2025-04-08 10:00:00,Dana,Auto,35000.00,Broker,West,Rejected
L0194,Check completeness,2025-04-08 12:04:00,Ben,Auto,35000.00,Broker,West,Rejected
L0194,Request documents,2025-04-08 17:52:00,Dana,Auto,35000.00,Broker,West,Rejected
L0194,Receive documents,2025-04-16 15:32:00,Dana,Auto,35000.00,Broker,West,Rejected
L0194,Request documents,2025-04-16 17:53:00,Chen,Auto,35000.00,Broker,West,Rejected
L0194,Receive documents,2025-04-20 19:55:00,Ana,Auto,35000.00,Broker,West,Rejected
L0194,Assess credit,2025-04-21 00:42:00,Farah,Auto,35000.00,Broker,West,Rejected
L0194,Reject application,2025-04-21 21:04:00,Eli,Auto,35000.00,Broker,West,Rejected
L0195,Submit application,2025-02-11 09:00:00,Ben,Personal,9700.00,Branch,South,Approved
L0195,Check completeness,2025-02-11 23:20:00,Chen,Personal,9700.00,Branch,South,Approved
L0195,Assess credit,2025-02-13 05:01:00,Eli,Personal,9700.00,Branch,South,Approved
L0195,Approve application,2025-02-14 00:45:00,Farah,Personal,9700.00,Branch,South,Approved
L0195,Send offer,2025-02-14 08:35:00,Dana,Personal,9700.00,Branch,South,Approved
L0195,Sign contract,2025-02-16 10:16:00,Chen,Personal,9700.00,Branch,South,Approved
L0196,Submit application,2025-06-17 13:00:00,Portal,Personal,5300.00,Online,West,Approved
L0196,Check completeness,2025-06-18 03:29:00,Ben,Personal,5300.00,Online,West,Approved
L0196,Assess credit,2025-06-19 18:49:00,Eli,Personal,5300.00,Online,West,Approved
L0196,Approve application,2025-06-19 23:55:00,Farah,Personal,5300.00,Online,West,Approved
L0196,Send offer,2025-06-20 07:23:00,Dana,Personal,5300.00,Online,West,Approved
L0196,Sign contract,2025-06-27 02:06:00,Ben,Personal,5300.00,Online,West,Approved
L0197,Submit application,2025-04-21 11:00:00,Portal,Auto,31600.00,Online,East,Approved
L0197,Check completeness,2025-04-22 07:54:00,Chen,Auto,31600.00,Online,East,Approved
L0197,Assess credit,2025-04-23 09:41:00,Farah,Auto,31600.00,Online,East,Approved
L0197,Approve application,2025-04-24 07:42:00,Eli,Auto,31600.00,Online,East,Approved
L0197,Send offer,2025-04-24 14:59:00,Ana,Auto,31600.00,Online,East,Approved
L0197,Sign contract,2025-05-01 12:18:00,Chen,Auto,31600.00,Online,East,Approved
L0198,Submit application,2025-04-09 15:00:00,Ben,Auto,24700.00,Branch,East,Approved
L0198,Check completeness,2025-04-09 22:35:00,Chen,Auto,24700.00,Branch,East,Approved
L0198,Request documents,2025-04-10 00:21:00,Chen,Auto,24700.00,Branch,East,Approved
L0198,Receive documents,2025-04-12 13:17:00,Chen,Auto,24700.00,Branch,East,Approved
L0198,Assess credit,2025-04-13 12:35:00,Farah,Auto,24700.00,Branch,East,Approved
L0198,Approve application,2025-04-14 00:08:00,Eli,Auto,24700.00,Branch,East,Approved
L0198,Send offer,2025-04-14 04:08:00,Chen,Auto,24700.00,Branch,East,Approved
L0198,Sign contract,2025-04-19 11:05:00,Ben,Auto,24700.00,Branch,East,Approved
L0199,Submit application,2025-01-10 11:00:00,Chen,Mortgage,271600.00,Branch,South,Approved
L0199,Check completeness,2025-01-11 01:32:00,Ben,Mortgage,271600.00,Branch,South,Approved
L0199,Assess credit,2025-01-11 12:20:00,Eli,Mortgage,271600.00,Branch,South,Approved
L0199,Manual review,2025-01-12 19:36:00,Gil,Mortgage,271600.00,Branch,South,Approved
L0199,Approve application,2025-01-13 10:30:00,Farah,Mortgage,271600.00,Branch,South,Approved
L0199,Send offer,2025-01-13 17:21:00,Dana,Mortgage,271600.00,Branch,South,Approved
L0199,Sign contract,2025-01-19 02:42:00,Chen,Mortgage,271600.00,Branch,South,Approved
L0200,Submit application,2025-01-14 14:00:00,Ben,Personal,9400.00,Branch,North,Approved
L0200,Check completeness,2025-01-14 21:16:00,Dana,Personal,9400.00,Branch,North,Approved
L0200,Assess credit,2025-01-15 07:34:00,Farah,Personal,9400.00,Branch,North,Approved
L0200,Approve application,2025-01-15 18:38:00,Farah,Personal,9400.00,Branch,North,Approved
L0200,Send offer,2025-01-15 21:06:00,Dana,Personal,9400.00,Branch,North,Approved
L0200,Sign contract,2025-01-18 00:19:00,Ben,Personal,9400.00,Branch,North,Approved
L0201,Submit application,2025-03-18 13:00:00,Portal,Mortgage,237200.00,Online,South,Approved
L0201,Check completeness,2025-03-19 05:56:00,Chen,Mortgage,237200.00,Online,South,Approved
L0201,Assess credit,2025-03-21 03:34:00,Farah,Mortgage,237200.00,Online,South,Approved
L0201,Manual review,2025-03-23 09:00:00,Gil,Mortgage,237200.00,Online,South,Approved
L0201,Approve application,2025-03-23 16:26:00,Farah,Mortgage,237200.00,Online,South,Approved
L0201,Send offer,2025-03-23 22:06:00,Chen,Mortgage,237200.00,Online,South,Approved
L0201,Sign contract,2025-03-26 02:35:00,Dana,Mortgage,237200.00,Online,South,Approved
L0202,Submit application,2025-06-23 12:00:00,Dana,Personal,3400.00,Broker,South,Rejected
L0202,Check completeness,2025-06-23 15:44:00,Ben,Personal,3400.00,Broker,South,Rejected
L0202,Request documents,2025-06-23 19:56:00,Chen,Personal,3400.00,Broker,South,Rejected
L0202,Receive documents,2025-06-27 04:22:00,Dana,Personal,3400.00,Broker,South,Rejected
L0202,Request documents,2025-06-27 08:57:00,Ben,Personal,3400.00,Broker,South,Rejected
L0202,Receive documents,2025-07-07 04:37:00,Ben,Personal,3400.00,Broker,South,Rejected
L0202,Request documents,2025-07-07 08:48:00,Ben,Personal,3400.00,Broker,South,Rejected
L0202,Receive documents,2025-07-16 04:20:00,Chen,Personal,3400.00,Broker,South,Rejected
L0202,Assess credit,2025-07-18 00:36:00,Farah,Personal,3400.00,Broker,South,Rejected
L0202,Reject application,2025-07-19 21:18:00,Farah,Personal,3400.00,Broker,South,Rejected
L0203,Submit application,2025-02-21 09:00:00,Portal,Personal,19200.00,Online,East,Rejected
L0203,Check completeness,2025-02-22 07:13:00,Ben,Personal,19200.00,Online,East,Rejected
L0203,Reject application,2025-02-22 12:04:00,Ben,Personal,19200.00,Online,East,Rejected
L0204,Submit application,2025-05-28 12:00:00,Portal,Mortgage,113100.00,Online,South,Rejected
L0204,Check completeness,2025-05-29 06:23:00,Ben,Mortgage,113100.00,Online,South,Rejected
L0204,Reject application,2025-05-29 14:11:00,Ben,Mortgage,113100.00,Online,South,Rejected
L0205,Submit application,2025-05-05 16:00:00,Portal,Mortgage,300800.00,Online,East,Rejected
L0205,Check completeness,2025-05-06 00:08:00,Dana,Mortgage,300800.00,Online,East,Rejected
L0205,Reject application,2025-05-06 07:17:00,Dana,Mortgage,300800.00,Online,East,Rejected
L0206,Submit application,2025-04-05 10:00:00,Portal,Personal,15700.00,Online,West,Approved
L0206,Check completeness,2025-04-05 14:06:00,Ben,Personal,15700.00,Online,West,Approved
L0206,Request documents,2025-04-05 18:51:00,Dana,Personal,15700.00,Online,West,Approved
L0206,Receive documents,2025-04-08 08:22:00,Chen,Personal,15700.00,Online,West,Approved
L0206,Assess credit,2025-04-10 03:56:00,Eli,Personal,15700.00,Online,West,Approved
L0206,Approve application,2025-04-10 12:32:00,Eli,Personal,15700.00,Online,West,Approved
L0206,Send offer,2025-04-10 14:43:00,Dana,Personal,15700.00,Online,West,Approved
L0206,Sign contract,2025-04-16 16:54:00,Ben,Personal,15700.00,Online,West,Approved
L0207,Submit application,2025-06-16 10:00:00,Portal,Auto,27200.00,Online,East,Approved
L0207,Check completeness,2025-06-16 20:13:00,Ana,Auto,27200.00,Online,East,Approved
L0207,Assess credit,2025-06-18 10:17:00,Eli,Auto,27200.00,Online,East,Approved
L0207,Approve application,2025-06-18 23:43:00,Farah,Auto,27200.00,Online,East,Approved
L0207,Send offer,2025-06-19 06:25:00,Ana,Auto,27200.00,Online,East,Approved
L0207,Sign contract,2025-06-24 00:04:00,Ana,Auto,27200.00,Online,East,Approved
L0208,Submit application,2025-03-27 12:00:00,Ben,Personal,2600.00,Broker,West,Approved
L0208,Check completeness,2025-03-27 15:48:00,Dana,Personal,2600.00,Broker,West,Approved
L0208,Assess credit,2025-03-28 19:22:00,Farah,Personal,2600.00,Broker,West,Approved
L0208,Approve application,2025-03-29 09:35:00,Farah,Personal,2600.00,Broker,West,Approved
L0208,Send offer,2025-03-29 14:08:00,Chen,Personal,2600.00,Broker,West,Approved
L0208,Sign contract,2025-04-03 03:46:00,Ana,Personal,2600.00,Broker,West,Approved
L0209,Submit application,2025-05-16 09:00:00,Portal,Personal,9400.00,Online,East,Approved
L0209,Check completeness,2025-05-17 02:55:00,Chen,Personal,9400.00,Online,East,Approved
L0209,Assess credit,2025-05-17 16:56:00,Farah,Personal,9400.00,Online,East,Approved
L0209,Approve application,2025-05-18 08:39:00,Eli,Personal,9400.00,Online,East,Approved
L0209,Send offer,2025-05-18 11:02:00,Chen,Personal,9400.00,Online,East,Approved
L0209,Sign contract,2025-05-19 12:31:00,Dana,Personal,9400.00,Online,East,Approved
L0210,Submit application,2025-03-28 14:00:00,Dana,Personal,11700.00,Branch,West,Approved
L0210,Check completeness,2025-03-29 09:30:00,Ana,Personal,11700.00,Branch,West,Approved
L0210,Assess credit,2025-03-30 05:58:00,Eli,Personal,11700.00,Branch,West,Approved
L0210,Approve application,2025-03-30 17:47:00,Farah,Personal,11700.00,Branch,West,Approved
L0210,Send offer,2025-03-31 01:32:00,Ben,Personal,11700.00,Branch,West,Approved
L0210,Sign contract,2025-04-04 11:28:00,Ana,Personal,11700.00,Branch,West,Approved
L0211,Submit application,2025-01-18 08:00:00,Portal,Auto,18900.00,Online,South,Rejected
L0211,Check completeness,2025-01-18 22:19:00,Ana,Auto,18900.00,Online,South,Rejected
L0211,Request documents,2025-01-19 04:04:00,Chen,Auto,18900.00,Online,South,Rejected
L0211,Receive documents,2025-01-27 13:15:00,Chen,Auto,18900.00,Online,South,Rejected
L0211,Request documents,2025-01-27 16:53:00,Ben,Auto,18900.00,Online,South,Rejected
L0211,Receive documents,2025-02-05 12:08:00,Ana,Auto,18900.00,Online,South,Rejected
L0211,Assess credit,2025-02-07 05:09:00,Eli,Auto,18900.00,Online,South,Rejected
L0211,Reject application,2025-02-07 15:24:00,Farah,Auto,18900.00,Online,South,Rejected
L0212,Submit application,2025-02-24 09:00:00,Dana,Personal,16500.00,Branch,East,Approved
L0212,Check completeness,2025-02-25 03:04:00,Chen,Personal,16500.00,Branch,East,Approved
L0212,Assess credit,2025-02-26 20:36:00,Farah,Personal,16500.00,Branch,East,Approved
L0212,Approve application,2025-02-27 11:30:00,Eli,Personal,16500.00,Branch,East,Approved
L0212,Send offer,2025-02-27 18:14:00,Dana,Personal,16500.00,Branch,East,Approved
L0212,Sign contract,2025-03-02 18:23:00,Dana,Personal,16500.00,Branch,East,Approved
L0213,Submit application,2025-05-23 08:00:00,Dana,Personal,19200.00,Branch,North,Approved
L0213,Check completeness,2025-05-23 14:01:00,Dana,Personal,19200.00,Branch,North,Approved
L0213,Assess credit,2025-05-23 19:45:00,Eli,Personal,19200.00,Branch,North,Approved
L0213,Approve application,2025-05-24 08:25:00,Farah,Personal,19200.00,Branch,North,Approved
L0213,Send offer,2025-05-24 11:58:00,Dana,Personal,19200.00,Branch,North,Approved
L0213,Sign contract,2025-05-31 10:04:00,Chen,Personal,19200.00,Branch,North,Approved
L0214,Submit application,2025-03-31 16:00:00,Dana,Personal,8200.00,Branch,North,Approved
L0214,Check completeness,2025-03-31 21:50:00,Ana,Personal,8200.00,Branch,North,Approved
L0214,Assess credit,2025-04-02 18:30:00,Eli,Personal,8200.00,Branch,North,Approved
L0214,Approve application,2025-04-03 14:43:00,Farah,Personal,8200.00,Branch,North,Approved
L0214,Send offer,2025-04-03 20:12:00,Ana,Personal,8200.00,Branch,North,Approved
L0214,Sign contract,2025-04-06 18:06:00,Ana,Personal,8200.00,Branch,North,Approved
L0215,Submit application,2025-04-21 14:00:00,Dana,Business,56700.00,Branch,East,Approved
L0215,Check completeness,2025-04-21 22:08:00,Ben,Business,56700.00,Branch,East,Approved
L0215,Assess credit,2025-04-23 15:14:00,Eli,Business,56700.00,Branch,East,Approved
L0215,Manual review,2025-04-25 12:17:00,Gil,Business,56700.00,Branch,East,Approved
L0215,Approve application,2025-04-26 04:26:00,Eli,Business,56700.00,Branch,East,Approved
L0215,Send offer,2025-04-26 05:59:00,Ana,Business,56700.00,Branch,East,Approved
L0215,Sign contract,2025-04-27 21:31:00,Ana,Business,56700.00,Branch,East,Approved
L0216,Submit application,2025-04-07 09:00:00,Portal,Business,53400.00,Online,South,Rejected
L0216,Check completeness,2025-04-07 22:37:00,Ana,Business,53400.00,Online,South,Rejected
L0216,Request documents,2025-04-08 00:33:00,Ana,Business,53400.00,Online,South,Rejected
L0216,Receive documents,2025-04-13 13:28:00,Dana,Business,53400.00,Online,South,Rejected
L0216,Request documents,2025-04-13 15:36:00,Chen,Business,53400.00,Online,South,Rejected
L0216,Receive documents,2025-04-19 03:40:00,Chen,Business,53400.00,Online,South,Rejected
L0216,Assess credit,2025-04-19 08:37:00,Farah,Business,53400.00,Online,South,Rejected
L0216,Manual review,2025-04-20 15:08:00,Gil,Business,53400.00,Online,South,Rejected
L0216,Reject application,2025-04-21 03:12:00,Farah,Business,53400.00,Online,South,Rejected
L0217,Submit application,2025-05-11 11:00:00,Chen,Mortgage,310100.00,Broker,North,Rejected
L0217,Check completeness,2025-05-12 03:51:00,Chen,Mortgage,310100.00,Broker,North,Rejected
L0217,Request documents,2025-05-12 09:20:00,Ben,Mortgage,310100.00,Broker,North,Rejected
L0217,Receive documents,2025-05-21 11:31:00,Chen,Mortgage,310100.00,Broker,North,Rejected
L0217,Request documents,2025-05-21 15:29:00,Chen,Mortgage,310100.00,Broker,North,Rejected
L0217,Receive documents,2025-05-31 06:10:00,Ana,Mortgage,310100.00,Broker,North,Rejected
L0217,Assess credit,2025-06-01 13:54:00,Eli,Mortgage,310100.00,Broker,North,Rejected
L0217,Manual review,2025-06-03 05:26:00,Gil,Mortgage,310100.00,Broker,North,Rejected
L0217,Reject application,2025-06-05 00:08:00,Eli,Mortgage,310100.00,Broker,North,Rejected
L0218,Submit application,2025-04-23 10:00:00,Ben,Auto,31200.00,Branch,West,Rejected
L0218,Check completeness,2025-04-24 06:22:00,Chen,Auto,31200.00,Branch,West,Rejected
L0218,Reject application,2025-04-24 13:21:00,Chen,Auto,31200.00,Branch,West,Rejected
L0219,Submit application,2025-01-16 16:00:00,Portal,Personal,7100.00,Online,East,Approved
L0219,Check completeness,2025-01-17 15:10:00,Dana,Personal,7100.00,Online,East,Approved
L0219,Assess credit,2025-01-18 22:30:00,Eli,Personal,7100.00,Online,East,Approved
L0219,Approve application,2025-01-19 03:04:00,Eli,Personal,7100.00,Online,East,Approved
L0219,Send offer,2025-01-19 10:10:00,Ben,Personal,7100.00,Online,East,Approved
L0219,Sign contract,2025-01-23 08:29:00,Ben,Personal,7100.00,Online,East,Approved
L0220,Submit application,2025-04-08 12:00:00,Portal,Personal,6400.00,Online,West,Approved
L0220,Check completeness,2025-04-08 14:06:00,Ben,Personal,6400.00,Online,West,Approved
L0220,Assess credit,2025-04-09 14:44:00,Farah,Personal,6400.00,Online,West,Approved
L0220,Approve application,2025-04-10 03:20:00,Eli,Personal,6400.00,Online,West,Approved
L0220,Send offer,2025-04-10 05:46:00,Dana,Personal,6400.00,Online,West,Approved
L0220,Sign contract,2025-04-11 07:20:00,Chen,Personal,6400.00,Online,West,Approved
L0221,Submit application,2025-02-16 11:00:00,Ana,Mortgage,271800.00,Branch,West,Rejected
L0221,Check completeness,2025-02-17 06:24:00,Ana,Mortgage,271800.00,Branch,West,Rejected
L0221,Request documents,2025-02-17 08:54:00,Ana,Mortgage,271800.00,Branch,West,Rejected
L0221,Receive documents,2025-02-22 12:41:00,Dana,Mortgage,271800.00,Branch,West,Rejected
